Day Id,Mean Dew Point,Mean Pressure,Mean Temperature,Mean Wind Speed,Mean Wind Direction,total_flights
60,-3.3466291304428304,745.2093719409818,1.5934809748692786,16.217285209001588,72.4866593569081,3
61,-1.4714041019287392,745.5598678225884,3.1191038766850645,8.130358489330272,115.37629715774356,1
62,-1.6328261830989188,742.7348849507758,4.14441114279,13.781019427327314,83.39245717013806,1
63,0.543483669715707,742.4109943317368,5.11764135968419,15.623418063798635,103.0911718655397,1
64,0.63741509841974,743.8760792750408,5.467958957114045,11.361382907805885,93.81007373811477,2
65,-1.8658179904898162,746.3222096995247,5.5026959188170235,6.412578869967457,174.100352665668,1
66,-2.8317029559035043,745.1781165042357,5.528095027947756,7.869151885475432,225.1241810473062,24
67,-0.6601006526248642,740.5557240330746,4.5183762980970625,11.462993329693889,227.3783065452116,4
68,-0.8144101702895113,739.7301787211607,4.878496517043259,14.361347429515742,229.1160058575037,8
69,-4.894138889173787,737.2055338702137,1.1957971321318164,21.469613473968398,254.57266348770165,4
70,-6.562662520353914,738.6342782439621,2.0313857991669786,22.256578653895396,240.2925923646362,8
71,-0.6751671299550572,743.9548520016974,5.633262050072608,19.226899415960208,242.95264799019813,12
72,0.3252930999119071,744.6365099337618,8.813490736380041,25.78749587466697,214.26108912284633,3
73,-5.305850000924871,739.4625123227937,1.0873845870561407,27.446150424235494,248.1966872734744,3
74,-4.5501340737329,742.604455299918,2.898111308345068,24.366456465239317,244.32825237445897,11
75,-7.792571763315905,737.153005532868,-1.5619841277456594,21.002208760282077,262.1426984761664,1
76,-4.77577507787657,741.9662054999134,1.4132363300257085,19.312664694297734,264.70874511781744,1
77,-1.1739905738603897,743.4226288208224,2.2318322309581076,24.19470631774099,273.95541451376954,21
78,-4.251485703403632,739.0083579318729,1.5962901588278877,25.196266452349274,247.4906130775203,1
79,-8.693556170992219,743.661108513398,4.0479494208619204,29.812197671576484,269.46126447059277,12
80,-7.802872765173597,738.2526401373957,-2.603372722388838,13.722401274910734,276.7249558682381,1
81,-4.647073790979729,742.4207019968414,0.16846656415125563,18.82395506805001,285.99691746824027,3
82,-1.537476754423548,746.5052165667558,4.1619677244018884,16.96608611681139,284.36594853853876,16
83,-3.1693815089584394,748.3106916962481,8.883554227858365,17.970364352685657,236.4883499292978,75
85,0.4684740218167466,748.9829835434915,8.034281045370923,19.543156393603336,202.53883312605535,5
86,0.7299288838762024,748.5914337134092,7.958529002675737,15.096964955368861,173.56879775749167,2
88,-1.8086731973244494,743.9308720001574,6.753013980711264,28.745931407911378,256.93994056183044,2
90,-1.1148771147907495,746.6441811996087,5.701305258280919,23.20974894336989,245.4457992624731,7
91,-2.675344857721067,740.9572159130154,2.8331032076329383,27.148104405806002,282.8674214573686,5
92,-10.664485384002385,742.7653454205899,1.1745480924861893,16.07245940298527,248.71131249927697,40
93,-8.250759045193346,744.2789873125819,4.82180140178958,13.416917957533956,225.61637222081757,30
94,-0.18271452679135913,743.8538318892316,2.6346213543438424,17.19031332303427,263.5126882750979,5
95,-4.992217705673992,749.872910246327,5.444581430360486,11.550787816681181,248.7977293948916,19
96,-8.389835488818076,745.2990062595248,9.784312103059241,12.792279003956605,225.04727432633675,35
97,0.6313683514652769,741.9417712176436,5.229549071756433,8.51329857898637,233.01036991361565,16
98,1.2568716777953064,743.1603216863545,5.1119047968372415,16.12443140106644,215.62840297021378,6
99,1.9759949500801566,743.2690621329261,7.983992019698289,25.53498773716502,252.59385398095287,1
100,-7.416794929669613,744.6033690764766,2.83495033579548,12.371163340959063,237.40846215798564,34
101,-3.5807647063807417,741.8547852585632,4.631290874683498,13.909094190064616,210.26299572807662,4
102,-1.3625909696495913,739.2356991959592,2.4496326103330595,18.423121916464062,150.42332177975103,1
103,-1.822965835255547,745.8445165496627,3.7763510651086514,12.976708550165922,182.9888978709088,15
104,-1.3886027452046372,752.686201913198,6.158509742643266,10.060414239791683,187.43602963943505,58
105,-3.9474280849581493,752.835922271008,9.015211566202662,12.650311485718849,237.92102586727188,2
106,-3.51964829601802,745.2303256321139,2.8138956003791216,15.543150218590737,277.2177697295468,5
107,-5.500834183099979,746.2962341429583,3.3963548305833777,10.9574492561762,264.312383978532,13
108,-4.321189306007425,748.1033067392966,2.831447688874868,20.522112768366455,78.3317021784788,1
110,-7.160381505232,746.0518472549473,3.6542112573453664,14.849258390451364,231.89321614271492,3
111,-11.045133800211918,746.5501281268515,1.9921709493095083,14.702600530943485,163.73419661794836,6
112,-9.792588364529621,748.941468872288,3.500702506916685,8.270829502624666,132.89312860579983,11
113,-10.372921745882195,747.202565917294,4.435067069237393,10.69183871600499,243.12736244301928,6
114,-5.174745044170048,747.6294611985815,4.7473993437315265,19.756011325447112,287.30796064270567,14
115,-12.209119378196293,748.5872287598623,5.9742818117940555,10.623715450351355,219.31498726127808,19
116,-4.913809959529362,749.1100456075953,4.30127424266393,7.683763990720502,196.65697419287693,18
117,-6.797328842666005,735.5717714018964,-2.903240553611721,23.683331048820985,250.55998424505898,4
118,-3.0899416939043554,748.8974861802933,3.8184502510987164,12.554073697259367,204.86858142043303,1
119,-0.42303550593537875,748.472952829118,4.809928031269003,13.569969128346315,227.51818379244764,4
120,0.36342904284137934,746.8201617072677,4.836868264255581,14.237219622079511,237.6601790649196,1
121,-13.08233009091523,744.5100554658883,2.9948373142243963,11.54122529756177,122.43016408367556,4
122,-16.411496195519348,745.7265220021883,3.865439700519036,5.400069010624189,228.3697743615527,2
123,-15.711195751269308,746.6866842124567,1.6967981397981482,7.261253232070981,207.49879090101643,1
124,-13.140478799054623,747.0546249922332,2.8714582660009147,9.337560907717668,76.71243529902783,2
125,-10.708185237621555,747.605441668882,3.935665271689585,11.61319792739349,65.8863009753932,5
126,-13.50216282257073,747.4145618507464,5.0344719505637885,10.536360507569604,158.8242874295789,1
127,-12.599806710195264,747.0150391933183,3.826356771076981,13.428610765866145,189.04136283944538,1
128,-20.32326307359764,743.5164000433839,-7.952697316858264,24.472604542606824,103.02371212591828,4
129,-16.387093625422043,744.0522318124632,-8.154241877186088,27.330563640532915,57.39928573822324,1
130,-11.354191808354042,741.0361704255648,-4.031153613465647,16.72776633737206,123.3413015009303,1
131,-20.55242002206124,745.1428415867605,-1.038399318487226,14.256319042741719,120.8175392359146,1
132,-24.619103428049822,734.0659309492364,-13.480115474057254,19.954046557588264,78.75722835716883,1
133,-22.162621563214707,738.6571015091371,-10.162173889588324,18.226294141326857,62.08499194025839,3
134,-16.530409457351936,735.5685621336265,-8.828550178270516,17.46368738651896,100.59975662236464,1
135,-13.530241597423894,738.7310656613963,-7.016578764050136,35.533597088689454,304.2570499691408,1
136,-16.39685457864374,741.2778084421068,-6.8827124542630065,35.83084196204811,263.865647452163,2
137,-23.8529605151489,741.3612933565814,-11.654611279136994,25.173221880819316,82.79033464392386,1
138,-21.04571072619319,745.0588268190459,-4.436176811437931,14.91939041640678,165.3947167079375,1
139,-19.049495707117554,745.793609707057,-7.466814778365703,10.013775287366824,163.32458912675364,1
140,-18.991078461075126,749.0919484556499,-4.7775662515756965,11.30931533033445,156.83657329166095,1
141,-22.333152869228716,745.3234367204093,-2.9114810697576963,18.261775996069197,220.104179836682,2
142,-77.30395773252141,541.8895210617229,-60.27916515331342,-54.96166435464423,-5715.064868359768,1
143,-12.787998362229109,739.5450629286926,-5.806277312936195,25.040440091979878,250.3552881822504,3
144,-13.087628052126409,728.2675816320599,-8.631795898522894,16.121685509159136,230.81774310852418,1
145,-13.30849437415352,749.2281820011067,-0.38455094832303477,25.636127005426978,290.9246389469851,2
146,-9.767626342643663,736.3248234737345,-4.419893818935248,42.51681510346891,269.79631137284116,1
147,-25.885466936438807,743.1019020046634,-7.3395719871256375,28.065119147901694,226.16307244434185,1
148,-12.287788021441466,748.6826872045143,-1.6306394941718525,14.62241669203087,168.9740501431074,1
149,-14.299498368999533,749.5849298649408,-4.373069318308561,19.049193094143288,282.6122897629214,2
150,-21.94446814901005,749.765433022219,0.07879833447664097,13.639712558083202,251.56699028963888,2
151,-18.502439460618927,743.8605328936083,-2.527803476081577,12.625244445196687,233.6178972321883,1
152,-15.625908095583997,739.9997474415133,-9.600101998119229,15.578026881374422,271.22330526092185,1
153,-20.776575126286254,745.9851335160619,-7.634479641646339,27.431658944956624,314.6602616293671,6
154,-22.753580292582285,750.9806389379136,-4.298726430534205,20.12068256194464,88.36096867416914,4
155,-18.911265629111604,750.4255149372323,-2.4452604352631373,18.304380864695847,86.26423335564999,8
156,-20.48205015587845,750.4021561393124,-2.4295321711494045,17.409654761612877,77.23763764011164,1
157,-18.302848743907173,748.3181943242249,-4.887688175291794,21.106689230181505,99.95781013992281,5
158,-22.688156426204266,747.348671942375,-5.998519293461607,13.961610463665483,97.36354052426994,13
159,-28.069256875051057,749.1654972696963,-4.402895175000114,12.111881113243534,94.24791367347025,4
160,-21.423459293697366,746.5645858898775,-5.638110135040174,10.887672051590023,115.81811729386745,1
161,-28.076066743803494,746.403965134037,-7.932671368788882,22.649335217136638,65.94401119795675,7
162,-30.2988965720067,750.6337626805548,-7.919838999864985,14.73551406385304,71.15262423396584,9
163,-28.25269512950594,750.2678115762614,-5.294542541279226,10.707796686349862,165.99201214115345,3
164,-24.08001878416918,745.5719343475331,-4.22441826712626,11.004573585122868,127.41334486116256,5
165,-18.86109969443954,741.7820027636056,-4.32408144197929,12.286710946785403,226.48654503073234,1
166,-8.97715411176677,746.6430551949402,-2.662160527316454,18.364638321644332,274.8540476302451,4
167,-6.185142549385359,748.4693404418895,-1.2604582971228335,22.403700954860756,278.00318121927535,14
168,-13.784645916218473,748.2727226415476,1.6624871610419891,12.690707650159426,242.97095337823004,7
170,-11.908605130117591,742.6107969392604,-1.7529350837404407,18.622507690320102,238.47619133628334,3
171,-10.864644441022058,737.0034005474637,-3.875376788395692,29.902435452803953,269.58687918033246,1
172,-6.126801500660771,742.240297133643,-3.2186299406429972,22.829411835240897,270.187976168256,3
173,-11.609890271009807,735.7868004347753,-3.748602539101983,46.611738693114624,295.94678704571015,1
174,-27.00701226504968,738.3657498098061,-11.723361723398833,27.755369306975762,73.26018901148724,7
175,-12.060611136401162,731.7969811070841,-6.891177157859084,11.064159686626123,205.86957628422678,6
176,-13.747685151238473,731.1280521390999,-6.407614651470561,10.865504561997803,200.83228584496368,1
177,-7.8161997929657785,736.4422689008468,-4.661533758406866,31.24710317560309,284.42683377146676,1
178,-19.83079101635956,728.3796552725096,-9.57357766879983,18.869055482288392,270.5317522001736,2
179,-22.679830605817962,729.6557509288227,-11.789706400153332,18.002950063768328,227.89534791153184,6
180,-13.386271779151434,725.4356849287742,-9.615577865889698,35.25537704369528,280.18485714657555,1
181,-20.212438953948364,710.6788642301576,-13.974079004410815,29.013150430621458,276.58089407429844,10
182,-20.24292974070722,724.1634838883735,-12.448796827117123,34.47302729879802,279.79709715484756,2
183,-16.939659382374714,726.042856107731,-10.289966794178817,13.581526317878689,230.7446927579497,18
185,-19.417770220482467,738.5192382251188,-3.6463575435810944,26.66256169728103,235.97306028515146,2
186,-13.92747600762915,739.9982103136887,-5.153083735130558,11.52474972114177,181.86814326777358,2
188,-15.422315428938484,738.4093301381091,-7.204975814694855,14.90684381121561,199.42148963527825,20
189,-13.65945691676586,726.6485465424925,-9.028884207056146,22.908775765696205,266.4599706820793,1
190,-15.681950958989571,719.0750286442363,-12.133780177554021,27.61151621442495,247.8599301796394,1
191,-26.051754466866026,725.5853559040748,-9.074922824433276,22.549711278834582,227.36799319930586,1
192,-12.457004024107635,728.6429400688146,-6.694349357676324,19.20753702811769,241.23287690792878,17
193,-12.54201407593926,733.3304975526288,-7.62643477097427,12.967515098850498,253.84437373410375,81
194,-18.461009711678745,736.3532124893158,-10.568706906990432,9.602906541907693,272.8833598148975,10
195,-18.134082100440654,730.2615264780371,-10.076552056035194,15.532521892481304,192.61154001252277,6
196,-7.691025413994932,724.9467514672367,-5.475259720384565,19.72289845410641,179.0513490090349,4
197,-7.86327379699861,720.9582563839364,-3.7484856562044544,22.153652289759133,169.96124974868232,10
198,-12.158237618412699,728.7945394253672,-4.464794469161115,15.494913809208755,210.54548807512816,7
199,-14.03392521419661,742.5508297594332,-3.231425809038242,8.213997394806817,244.29679487227375,6
200,-13.121895494177709,745.6736442787825,-3.0575848001150194,20.93293305150411,278.6590852310046,4
201,-9.646771275072705,747.1731631251405,-2.431830381491853,18.29250681063908,270.1772333446987,132
202,-13.13938837131768,746.5657141100594,-0.09850727304941813,13.437583355674063,137.49381956980173,102
203,-7.980077256479573,740.6555782459568,0.5851887192398113,18.950299319337798,235.26197841483915,1
204,-6.226129530935088,731.7710803734927,-4.087842575995692,19.952598620852225,233.1131467520153,3
205,-11.978807338623135,739.2698954362849,-4.854802774290698,18.092144715999083,248.92129647671314,29
206,-8.837302470278207,746.0891037109509,0.8743748429869647,10.879797528146835,223.3923776277625,106
207,-10.804215808689445,744.6199089666732,-0.5151105452826521,14.29321234734839,194.85809299250477,16
208,-14.3822352366269,744.9701071346808,0.4129342413326922,13.048037220833878,91.28675124918433,49
209,-13.565298740750594,743.1524312030391,0.8525841075795267,10.395366437834452,113.76229662110804,96
210,-13.858377095514696,742.0506425048562,1.857219509949152,9.565965229922817,113.69896285659051,76
211,-12.900414745743387,741.9993865348368,2.104526351119777,13.642392365541385,102.21740900355267,111
213,-11.425877779199642,741.3193636481907,-0.07949762746814508,12.934233854993451,111.55506403424975,109
214,-12.205309974997085,741.1436366927499,0.7630631232426598,12.66321525840876,115.94580918017887,57
215,-9.579210666857769,740.3501796532857,0.9286675776597146,7.211707278844917,113.25128381689888,26
217,-3.0864848393126514,737.0943569690046,-0.2971970367291793,18.07398138742534,227.24397515291503,2
218,-8.604190581095594,738.1305486387593,-1.4422150823750644,9.08058966318722,223.2852797204553,29
219,-0.6514531180408049,743.566471255693,3.1819795490411598,11.267981986029298,235.44747454769097,11
220,-2.6865270953109746,741.5084997492906,1.2959824810424656,11.25187081772078,93.94236807628164,0
221,-2.9308629879698636,744.8883258402428,2.2552262882802263,14.393110262834805,66.66075155135204,3
222,-2.4441674181634068,747.9841705604639,3.7914517372666414,7.528538354679906,105.75885777203003,11
223,-4.685162539254733,742.0458646627413,1.5617411549562177,14.40440611739041,234.02965898805135,3
224,-11.446739676259924,737.9231249757964,-3.4720477466944315,10.720421782383465,227.88855987882923,14
225,-3.0795480707967773,740.7260826352851,1.4573706781128395,11.733288751097634,229.05097637470766,5
226,-9.560502881986082,743.7466294912435,4.864125566683862,18.161133691356543,222.601919824906,8
227,-3.511238862375242,745.957247586511,4.761671466045113,23.210486166855404,271.30302810828357,18
228,-1.0769334212623536,748.342038827682,6.001499120856939,17.79994070868769,246.39696793807278,91
229,-3.320050919977693,749.6782408606742,8.844805090754486,17.597003996907482,222.06392514530464,65
231,-3.8365309593531727,749.1311484965352,7.405148122981961,16.72424909851707,229.7226712913884,62
232,-0.4709508738010616,748.0328272840941,6.833819121004311,16.651282623141586,254.8392277284955,1
233,-4.016055723026196,748.619601788733,7.362205007319598,9.635254400589876,210.36103508093697,15
234,-0.9335960265925789,745.8012743472754,8.311914601687377,11.8867038098687,210.45095263260077,8
235,-2.8705551521874826,742.2597206540048,2.4078424477021496,21.8090476969786,256.42388955793996,8
236,-6.496386493209056,743.3732300002927,5.117009631889357,15.994784173317344,249.85664959152504,23
237,-5.86034962157235,742.9247505881718,1.575627276194602,28.183004233238393,266.7269728660666,8
238,-1.4421982613208277,745.0893979646702,5.512136875330683,21.040359014839094,274.0724049341113,49
239,-0.18246492241199913,744.0471611922936,6.910959447753965,21.95693301455123,242.6859761373285,3
240,-7.714505818617301,750.2813003013848,3.2052221333429993,13.238750966183495,192.60878886204335,21
242,-1.3462628357536819,740.9633767016041,2.1485482924725834,17.782659791279592,266.7452918492631,2
243,-4.827193752634352,743.3694479144654,3.5769213735729912,19.920253731748495,260.0942581264923,6
244,-4.509950096449784,743.5672411635621,4.999550353124813,31.691632309728995,262.73461145115954,1
245,-9.802454496271736,742.3137863393264,0.7161916468524336,26.239063930591815,282.20055964544827,2
246,-5.517883347489333,747.8830460577624,2.1692819550380555,16.17006700918269,133.75263703931654,15
247,-7.252372518559721,746.8002442688655,5.8585355856782435,12.59026970437042,79.98189730681695,13
248,-2.9056640339921236,743.8820320167758,6.969830199076731,13.059589387322406,180.12048438748621,60
249,1.5419455868119036,744.1386016755956,7.031924643926397,9.226327854550572,151.1393631840726,7
250,2.7778379837735434,745.3098530427034,6.658940903163371,11.562541756592612,129.37974599602495,4
251,1.7465944559674202,746.860373926333,7.773041588204846,10.240566792205604,137.71275818837023,13
252,-0.7430221909536756,746.7247750170948,8.261475841656095,11.118100631226003,187.2799677860585,7
253,0.8952292073021076,748.9214730450992,8.04250506863296,12.538733222745217,236.5682913765388,34
254,-0.09664694362505667,747.1903092638659,5.8110361720195565,15.761925919360817,233.59187755953025,4
255,0.2977543692487866,747.4405551203009,6.791000792693653,19.922257550738735,265.79610698668506,37
256,1.377605481241538,744.9122962146475,6.3930952343390635,28.59419709206281,272.799665223891,4
257,-0.48863282217168447,747.3360667443076,8.59155147126339,12.29576477340411,247.75564284862153,30
258,-1.5119732621748205,745.6356071281668,9.576375165828003,10.337771973812032,225.73307184502445,2
259,-6.5598988166593495,741.8961906859688,2.9466387634981857,19.37764665471279,284.32362106791476,23
260,-5.124384906519388,743.907654816609,6.270753833533239,14.498014834499832,256.9855048685724,46
261,-1.4066430844519036,737.6990096945846,3.232912158009519,34.87949728218417,228.32869007587587,1
262,-6.996413806499188,738.7158260292427,0.41867197028525416,14.951885779060985,146.35575284948857,9
263,-10.112897855822727,738.5185977086412,2.1439904197769355,11.559981837703281,205.02222922795323,1
264,-4.812844928840749,745.0792932492482,7.693962840725396,25.070524842608442,242.80223889203882,0
266,-9.045749101123675,739.9529626540013,1.1294017906317324,17.23752983937556,280.98059744139397,36
267,-1.949551649256324,747.6432482404358,4.861531679283525,9.290012108792606,234.20168661588878,16
268,-3.7480316047980193,750.7747779175514,6.615479978894824,5.862072100185538,157.2135778752066,46
270,-3.2011380481148963,748.2547729101609,7.408717962980879,9.177021073395135,185.58475203165978,26
271,-3.178763542897276,748.5640569523816,8.913160909779087,8.949097245146266,184.2801104831783,66
272,-5.392743629152428,747.4677679990875,9.45218252306959,9.298264943570983,201.08931730042804,11
273,-1.7753079656615083,745.2451420897625,4.582019531802387,14.840249582802878,238.25151482214198,5
274,-0.530283510970995,738.4552901402801,6.749415756011317,33.832940532401445,215.32038596067653,1
275,-14.300839911212504,746.0359297647926,6.72551188419805,16.211621778986608,240.95329515974814,1
276,0.748221103624386,747.8748175012432,8.17091584608653,24.62433673818726,246.57456991460433,1
277,-7.904470255975761,738.9718513997532,0.7014732020521895,18.400036076356944,76.61547182668365,1
278,-11.012893423889833,739.8218193346597,-2.8379098546814903,17.612751750294105,89.63765664410153,3
279,-14.782167469991474,746.4558183242457,0.3455433873188593,14.868644489786156,73.49844105921467,4
280,-18.116440896743452,745.7649812683511,-0.19735918481281875,15.003684321224622,81.98893989594173,2
281,-8.750067430984199,739.2306651247067,-3.069735085242507,9.794377008042842,70.50399935462849,1
282,-12.007925979085172,746.4299272800964,-2.458604494676376,21.147319445522335,104.00844695647639,2
283,-15.274370154858593,749.2821265528522,-0.7330990784444058,23.276524713116345,75.35421043908589,10
284,-14.668149675832657,747.6066977706801,0.8314959480670079,17.478730067940692,87.86639705321942,18
285,-15.402164104019034,745.5620117079138,1.7336411082614815,10.327364058011804,219.67232229324014,3
286,-12.060692541845869,738.6241406671071,-3.660121398047018,19.492710548629166,268.9955464618132,3
287,-39.84871512683448,539.488764504964,-33.21323447048963,-43.84062637979674,1791.235201032701,2
288,-7.103601013842991,753.6935507328546,2.1808504430106916,7.733824817464306,181.85209323709293,6
290,-3.7474410125116373,746.5161103493948,3.174153616571241,14.279717684126556,227.2391297012894,4
291,-12.569906931646031,741.6679807156429,-0.24391387529211095,10.160214991244251,199.15075302742872,5
292,-13.366675878668408,744.4514734974125,0.42483898084907934,16.390141422053592,247.2791739153536,10
293,-13.242443758375686,747.9861491973384,1.4335659996098469,11.278595391938277,185.99008719695095,1
294,-12.887870204966806,751.7520842979013,3.2290450940442756,9.34968975000941,137.61956389467773,4
295,-7.736541476867944,737.2234881666435,-3.7219357018559367,11.110630097232868,182.7134294662469,1
296,-9.511867554969148,739.3920184228746,-4.136806612216833,11.386876465335215,209.28957175053958,9
297,-11.788912637150446,742.8126851081585,-4.591022935935081,13.675882783676034,128.21502990890946,4
298,-10.450883841016196,747.0276652666665,-1.2140392747169768,14.98240251923269,88.83714722306132,3
299,-13.853847852625933,748.4138757380076,-0.3551079943198854,13.070269920408558,214.0258914476412,1
300,-9.675758087418743,746.7104230609051,-2.5042055171576463,37.94210653039135,318.3930602820084,1
301,-15.581906615043222,749.7612017901384,-1.5819796031888707,22.19459302623795,194.59283503240763,1
302,-22.93945713681418,738.6296243981312,-11.556777878531678,34.29158962252421,94.61710537011459,1
303,-25.719553512319756,743.5079705250827,-7.957866051113414,24.419980600572423,86.68853711310298,1
304,-14.42392576305337,739.5863494729194,-9.060984096990644,17.296856366076323,192.77049275948463,1
305,-24.122419728976702,739.8454299983799,-6.794246097696468,7.6833894056934735,246.5133246560396,2
306,-28.69312144664808,736.2445977327236,-10.934496279693517,18.274488778024473,68.71099049096534,2
307,-25.249881387954538,736.0967166148192,-10.75114423132849,15.73632315977356,142.57718371067764,2
308,-27.751642737999536,740.6424615863219,-8.956303398144106,16.907682094951394,116.65220810914347,3
309,-25.92939655715865,746.7312470641456,-5.354858400269533,10.963894643147915,181.6558650358544,3
310,-16.117834767594736,732.6355155461202,-9.564544127717808,10.617603204839638,160.96813059899583,0
311,-21.332210697683855,738.5376390978984,-5.113566942415882,11.705918680496747,129.46224230352576,5
312,-20.810272872901084,740.2916020282473,-4.406428663869716,16.713004957329794,244.36393052423392,4
313,-22.354611767888013,712.9254806484248,-10.362470603293195,33.69615683118099,277.2496659574167,0
314,-19.048373805651927,719.0037730274045,-10.05611586618269,15.495146433044285,237.53517044843397,1
315,-19.83216658645158,736.2074042557376,-6.562024840710906,13.177108134252656,136.66222720146692,3
316,-26.439071581691806,734.4416693635295,-7.874545617683698,15.635886486964218,99.69030827824203,8
317,-20.68668040432042,728.2178078232315,-15.4958642987363,21.196818130717563,272.40310027997845,1
